url,name,artist
https://open.spotify.com/track/0Ydwuuoi0EbDWPuiITxjoi,Missing You,Pandar
https://open.spotify.com/track/60d6UXz6vvi11nDSnjDP17,Today's Courage,Intr0beatz
https://open.spotify.com/track/73Ro16xjQhYI5qexoh0Erl,Things You Do For Me,Freestyle Man
https://open.spotify.com/track/5COxPQbNaVMsLEr3tuicvp,Proud,Qrion
https://open.spotify.com/track/4IWgCYfbE70O400NQBqQGS,Break Your Rules,Fenyan
https://open.spotify.com/track/3Gn4tklv1fPb6UpCPivw60,Desire,Froman
https://open.spotify.com/track/05EnylBQJJR3eJeYmxiL7L,Naima Blue,Soul Wun
https://open.spotify.com/track/4xmTSKbfMRBa4sqpvVFkNe,Sake Of Lust,Flaurese
https://open.spotify.com/track/1G79Ou5bwlCTDuj9hSWw7s,Every Plane,Stand High Patrol
https://open.spotify.com/track/1saRLoMKzzLBnCBfsZEjyu,Looking Forward To You,Jack J
https://open.spotify.com/track/0qr3FOzyP7pZVN9VxdW8vQ,Rose rouge - Nightmares on Wax ReRub,St Germain
https://open.spotify.com/track/6jct8LEi9DDXKDxarfHpGC,Loving Ain't the Same,DJ Houseplants
https://open.spotify.com/track/0sZYulrn8s05tDcyu3TF5A,ALL THESE INSTRUMENTS - AceMo Remix,Nick Hakim
https://open.spotify.com/track/4fAnq4KHeu0PueSrY4ultK,Broke My Heart,Legit Trip
https://open.spotify.com/track/4N7wDTcTaWbvB4KJ1xXBbv,Groove Therapy - Lexis Meets Universal 'Photek Remix',Lexis
https://open.spotify.com/track/1t1bmUbEpwzhvPje3LBHx5,Thinkin' Bout You,Hush Hush
https://open.spotify.com/track/3wZLmGJV2hpACYcOsdU5M4,$iTTIN,Tlim Shug
https://open.spotify.com/track/3WtXl3O0oT9eM4Izr3lcHx,Dreaming of a Disco,Baltra
https://open.spotify.com/track/4vXtiOc14OmfIrw64iHDUk,"Momma, It's a Long Journey",Felipe Gordon
https://open.spotify.com/track/3Ci7dkGBXotcCAoTzFQeI6,Traces,Saine
https://open.spotify.com/track/59EYuHBxiycgzzm7H3ItbY,La La Land,The Utopia Project
https://open.spotify.com/track/5R9wnXbtvttkrsxfTUGg1s,"New Ferrari - Harvey Sutherland's Weird Flex - 12"" Mix",Surprise Chef
https://open.spotify.com/track/6jT6jtD4wcOMiJBRWanKTc,Le Monstre du Lockdown,Deborah Aime La Bagarre
https://open.spotify.com/track/3N5usV7I51Fj9WMiWQbBYJ,When We Used To Play - Original Extended Mix,Blake Baxter
https://open.spotify.com/track/5dRpsg0PELeucS5Enghyq9,Throw,Carl Craig
https://open.spotify.com/track/0QJbWNtbx7IHfhuY4PNbK8,Resonance,Substance
https://open.spotify.com/track/0pbSfhFPS7J7aSneujM8nq,Blood Moon,Feater
https://open.spotify.com/track/0bCZjtl102EoNejdIWE36h,Broken Ring,THEOS
https://open.spotify.com/track/7KuVl4Cc7n1up1KsSoo6r8,Ain’t You Pretty - Extended Mix,Ango Tamarin
https://open.spotify.com/track/0lSg0PP7SWfx6rZdYZFv2X,Love Note,Nautica (UK)
https://open.spotify.com/track/7yrgenzButjTMFtZtVkycT,Spotter - Edit,Nolon
https://open.spotify.com/track/716yCuJkepgJQqeP1c5Ba0,Acid Trifle,Cromby
https://open.spotify.com/track/23gIyPfmbczIngg3vvvu3P,Dub 002,Tour-Maubourg
https://open.spotify.com/track/5OvTQVMtcEWwZoVNuZy24o,Control,Kuf
https://open.spotify.com/track/6ClkzOjrAQ80k5oGnP56tm,Midnight Dub - Extended Mix,Max Kernmayer
https://open.spotify.com/track/2XJjW2fRHrmemS0CpvDnIJ,Nothing 2 Lose,Dj Cinéma Quartier Latin
https://open.spotify.com/track/04t2qVhFxYPa4fmCCPQduX,As Long As There's Love Around,Farben
https://open.spotify.com/track/4Vjh71bIFUEG6geAViFdzn,Train Ride - Triorität Session,Triorität
https://open.spotify.com/track/0UB1YlV36OZ8SqKvlmBToU,THE CHEF & THE DJ,_BY.ALEXANDER
https://open.spotify.com/track/5kFrJ5VyCB0F66t3RrvIXN,Chinese Whispers,Ben Murphy
https://open.spotify.com/track/3Ud0LzqLIIx6LsO97khE83,Unity - Augusto Gagliardi Rmx,Marco Berto
https://open.spotify.com/track/4ko8CC7SxvltyZvAVHduMf,Obsessive,D.D. Project
https://open.spotify.com/track/4jxJWaMLSk42jyN6qg14X7,Bumpin' Headz,Locklead
https://open.spotify.com/track/5kfrjV4rWbUcI1T7bres4s,Chicago Sunrise,Sven Tasnadi
https://open.spotify.com/track/4HhLOwy5tONPocODr0eer9,Vogels van de Esquilijn,Malin Genie
https://open.spotify.com/track/427LS0vRiMnAFgNLEJ57bA,Time to Move Close,Eris Drew
https://open.spotify.com/track/1vfQTvWpBCwRPyYU5mZMfs,Strictly Business,Clive From Accounts
https://open.spotify.com/track/06rDYxIRfpvmuhcs47gIQw,I Love - Extended Mix,Harry Romero
https://open.spotify.com/track/3nU8wB2VmInZDg8BCffEdy,wit u uptae?,t e s t p r e s s
https://open.spotify.com/track/1znzR30wa1frwp7n5vnXNU,I Believe In You,Fred P
https://open.spotify.com/track/6k0g2PmtYRcgwfKIuegf9d,Sensitive Response,Carlo
https://open.spotify.com/track/5gDNXpsEXyq7P95jU3xUwM,Reach,Stefan Ringer
https://open.spotify.com/track/4q5UlYGp3arPnpSFdyWsga,Bail-E,Mr. Ho
